route_id,trip_id,service_id,direction_id,shape_id,wheelchair_accessible
2530,1056188_20230101,3,1,72129,
2530,1056189_20230101,59,1,72129,
2546,1056190_20230107,3,1,72278,
2546,1056191_20230107,3,0,72279,
2547,1056192_20230101,1,1,104938,
2547,1056193_20230101,1,0,72296,
2547,1056194_20230101,1,0,72306,
2549,1056195_20230101,58,1,72316,
2549,1056196_20230101,58,0,72322,
2549,1056197_20230101,1,0,72312,
2549,1056198_20230101,3,0,72326,
2552,1056199_20230101,1,0,72348,
2552,1056200_20230101,1,1,104954,
2554,1056201_20230101,3,1,104957,
2554,1056202_20230101,3,0,72359,
2554,1056203_20230101,3,1,104958,
2554,1056204_20230101,3,0,72363,
2554,1056205_20230101,3,0,72368,
2554,1056206_20230101,3,1,72371,
2554,1056207_20230101,3,0,72372,
2555,1056208_20230101,3,0,72387,
2555,1056209_20230101,3,1,72390,
2578,1056210_20230101,3,0,72541,
12490,1056211_20230101,3,1,72543,
12490,1056212_20230101,3,0,72544,
2579,1056213_20230101,1,1,72545,
2579,1056214_20230101,1,0,72548,
2579,1056215_20230101,1,0,72546,
2579,1056216_20230101,3,0,72548,
2579,1056217_20230101,3,0,72546,
2579,1056218_20230101,3,1,72545,
2580,1056219_20230101,59,1,72562,
2580,1056220_20230101,3,0,72563,
2599,1056221_20230101,59,0,72722,
2599,1056222_20230101,3,0,72722,
2599,1056223_20230101,3,1,72723,
2600,1056224_20230101,3,1,72741,
20695,1056226_20221211,3,1,87550,
17497,1058559_20230117,10,0,130568,1
926,1058560_20221211,3,0,87605,
1831,1058561_20220516,3,1,64731,
1837,1058562_20220516,3,0,64816,
1902,1058565_20220516,18,1,65701,
1902,1058566_20220516,6,0,65703,
1902,1058567_20220901,3,0,79740,
1902,1058568_20220516,58,1,65705,
1902,1058569_20220516,18,0,65702,
1902,1058570_20220516,3,1,65701,
1902,1058571_20220516,58,0,65702,
1902,1058572_20220516,1,1,65701,
1902,1058573_20220516,1,1,65701,
1902,1058574_20220516,1,0,65702,
1902,1058575_20220516,58,1,65701,
1902,1058576_20230117,1,1,65701,
1902,1058577_20220516,1,0,65702,
1902,1058578_20220516,1,1,65701,
1902,1058579_20220516,58,0,65702,
1902,1058580_20220516,58,1,65701,
1902,1058581_20220516,58,0,65706,
1902,1058582_20220516,58,0,65702,
1902,1058583_20220516,1,1,65701,
1902,1058584_20230117,1,0,65702,
1902,1058585_20220516,7,0,65702,
1902,1058586_20220516,1,1,65701,
1902,1058587_20220516,1,0,65702,
1902,1058588_20220516,6,1,65707,
1902,1058589_20220516,6,0,65708,
1902,1058590_20220516,3,1,65705,
1902,1058591_20220516,3,0,65702,
1902,1058592_20220516,58,1,65701,
1902,1058593_20220516,58,0,65702,
1902,1058594_20220516,3,0,65702,
1902,1058595_20220516,3,1,79742,
17687,1058601_20230102,3,0,98397,1
17687,1058602_20230102,3,1,98399,1
17689,1058603_20221211,3,0,116358,1
17689,1058604_20221211,3,1,98440,1
17689,1058605_20221211,3,0,116359,1
17689,1058606_20221211,3,1,98443,1
17689,1058607_20221211,3,0,116359,1
17689,1058608_20221211,3,0,116358,1
17689,1058609_20221211,3,0,116360,1
17689,1058610_20221211,3,0,116360,1
17689,1058611_20221211,3,1,98450,1
17689,1058612_20221211,3,0,116360,1
17689,1058613_20221211,3,0,116358,1
17689,1058614_20221211,3,0,116358,1
17689,1058615_20221211,3,1,98443,1
17689,1058616_20221211,3,0,116358,1
17705,1058617_20221211,6,0,71126,1
17705,1058618_20221211,6,0,71126,1
17704,1058619_20221211,3,0,71160,1
17704,1058620_20230101,6,1,71161,1
17704,1058621_20221211,6,1,71161,1
17704,1058622_20221211,6,1,71161,1
17704,1058623_20230101,6,1,71161,1
17704,1058624_20221211,6,1,71161,1
17704,1058625_20221211,6,0,71160,1
17704,1058626_20230101,6,1,71161,1
17704,1058628_20221211,3,0,71160,1
17704,1058629_20221211,12,1,71161,1
17704,1058630_20230101,12,1,71161,1
17704,1058631_20221211,12,1,71161,1
17703,1058632_20221211,3,0,71190,1
17703,1058633_20221211,3,1,71191,1
17703,1058634_20221211,3,0,71192,1
17703,1058635_20221211,3,1,71191,1
17703,1058636_20221211,4,0,71190,1
17703,1058637_20221211,1,0,71190,1
17703,1058638_20221211,6,1,71191,1
17703,1058639_20221211,4,0,71190,1
17703,1058640_20221211,6,1,71191,1
17703,1058641_20221211,1,0,71190,1
17703,1058642_20221211,3,1,71191,1
17703,1058643_20221211,6,1,71191,1
17703,1058644_20221211,10,1,71191,1
17703,1058645_20221211,10,0,71190,1
17703,1058646_20221211,4,0,71190,1
17703,1058647_20221211,10,0,71190,1
17703,1058648_20221211,10,1,71191,1
17703,1058649_20221211,6,1,71191,1
17703,1058650_20221211,10,1,71191,1
17703,1058651_20221211,1,0,71190,1
17703,1058652_20221211,11,1,71191,1
17703,1058653_20221211,6,1,80021,1
17703,1058654_20221211,10,1,71191,1
17703,1058655_20221211,10,1,71191,1
17703,1058656_20221211,10,1,71191,1
17703,1058657_20221211,3,0,71190,1
17703,1058658_20221211,11,1,71191,1
17703,1058659_20221211,10,1,71191,1
17703,1058660_20221211,10,1,71191,1
17703,1058661_20221211,1,0,71190,1
17703,1058662_20221211,11,1,71191,1
17703,1058663_20221225,10,1,71191,1
17703,1058664_20221225,11,1,71191,1
17703,1058665_20221211,6,1,80021,1
17703,1058666_20221225,10,1,71191,1
17703,1058667_20221225,11,1,71191,1
17703,1058668_20221225,10,1,71191,1
17703,1058669_20221211,3,0,71190,1
17703,1058670_20221211,1,0,71190,1
17703,1058671_20221211,12,1,71191,1
17703,1058672_20221211,6,1,80021,1
17703,1058673_20221211,12,1,71191,1
17703,1058674_20221211,12,1,71191,1
17703,1058675_20221211,12,1,80021,1
17703,1058676_20221211,12,1,80021,1
17703,1058677_20221211,3,0,71190,1
17703,1058678_20221211,12,1,80021,1
17703,1058679_20221211,12,1,80021,1
17703,1058680_20221211,12,1,80021,1
17703,1058681_20221211,12,1,71191,1
17703,1058682_20221211,12,1,71191,1
17703,1058683_20221211,6,1,80021,1
17703,1058684_20221211,1,0,71190,1
17703,1058685_20221211,3,0,71190,1
17703,1058686_20221211,6,1,80021,1
17703,1058687_20221211,1,0,71190,1
17703,1058688_20221211,6,1,71191,1
17703,1058689_20221211,6,1,71191,1
17703,1058690_20221211,1,0,71190,1
17703,1058691_20221211,3,1,71191,1
17703,1058692_20221211,3,0,80022,1
17703,1058693_20221211,3,1,71191,1
17703,1058694_20221211,1,0,71190,1
17703,1058695_20221211,3,1,71191,1
17703,1058696_20221211,3,0,80022,1
17703,1058697_20221211,3,1,71191,1
17703,1058698_20221211,4,0,71190,1
17703,1058699_20221211,3,1,71191,1
17703,1058700_20230101,3,0,80022,1
17703,1058701_20221211,3,1,71191,1
17703,1058702_20221211,1,1,71191,1
17703,1058703_20221211,1,0,71190,1
17703,1058704_20221211,3,1,71191,1
17703,1058705_20221211,3,0,80022,1
17703,1058706_20221211,1,1,71191,1
17703,1058707_20221225,1,0,71190,1
17703,1058708_20221211,3,1,71191,1
17703,1058709_20221211,3,0,71190,1
17703,1058710_20221211,1,1,71191,1
17703,1058711_20221225,1,0,71190,1
17703,1058712_20221211,3,0,71192,1
17703,1058713_20221211,3,1,71191,1
17703,1058714_20221211,3,0,71190,1
17703,1058715_20221211,1,1,71191,1
17703,1058716_20230101,4,0,71190,1
17703,1058717_20221211,3,1,71193,1
17703,1058718_20221211,3,0,71190,1
17703,1058719_20221211,3,1,71193,1
17703,1058720_20221225,1,0,71190,1
17703,1058721_20221211,3,1,71193,1
17703,1058722_20221211,3,0,71190,1
17703,1058723_20221211,3,1,71191,1
17703,1058724_20221211,3,1,71193,1
17703,1058725_20221225,4,0,71190,1
17703,1058726_20221211,3,1,71191,1
17703,1058727_20221225,1,0,71190,1
17703,1058728_20221211,3,1,71191,1
17703,1058729_20221211,3,0,71190,1
17703,1058730_20221225,4,1,71191,1
17703,1058731_20221225,1,0,71190,1
17703,1058732_20221225,1,1,71191,1
17703,1058733_20221211,3,0,71190,1
17703,1058734_20221211,3,0,71192,1
17703,1058735_20221225,1,1,71191,1
17703,1058736_20221225,10,0,71190,1
17703,1058737_20221225,1,1,71191,1
17703,1058738_20221225,1,0,71190,1
17703,1058739_20221211,3,0,71190,1
2540,1074082_20221211,3,1,72190,
2540,1074083_20221211,3,0,72191,
2540,1074084_20221211,3,1,98486,
2540,1074085_20221211,3,0,72195,
2541,1074086_20221211,3,1,102599,
2541,1074087_20221211,3,0,104891,
2541,1074088_20221211,3,0,104900,
2541,1074089_20221211,3,0,104900,
2541,1074090_20221211,3,0,72201,
2541,1074091_20221211,3,1,98189,
2541,1074092_20221211,3,1,72222,
2541,1074093_20221211,3,1,98190,
2598,1080152_20230101,6,1,72717,
2598,1080153_20230101,6,0,72714,
2598,1080154_20230101,6,1,72717,
2598,1080155_20230101,6,0,72711,
810,1080575_20221211,3,1,125746,
1014,1080576_20230103,3,0,128763,
21009,1080577_20221211,3,1,88367,
21009,1080578_20221211,3,0,88368,
37,1081644_20230117,58,1,130538,
37,1081645_20230117,7,1,130539,
37,1081646_20230117,1,0,130541,
17541,1081648_20221211,12,1,64518,
34,1081678_20230117,1,0,130517,
35,1081679_20230117,1,1,130519,
20207,1096605_20221211,3,0,112710,
20207,1096606_20221211,3,1,115887,
20721,1096607_20221211,3,0,112997,
20729,1096609_20221211,3,0,104837,
20732,1096610_20221211,6,0,113093,
20738,1096611_20221211,3,0,115285,
20738,1096612_20221211,3,1,113165,
20738,1096613_20221211,3,0,115285,
20739,1096614_20230101,1,0,113163,
20739,1096615_20230101,1,1,104800,
20741,1096616_20221211,98,0,78333,
20741,1096618_20230101,98,0,78333,
20741,1096619_20230101,98,1,113100,
20741,1096620_20221211,98,0,78333,
20741,1096621_20221211,98,1,113100,
20744,1096622_20221211,6,1,113104,
20744,1096623_20221211,6,1,113104,
20749,1096635_20221211,3,0,113108,
20749,1096636_20221211,3,1,113975,
20750,1096643_20221211,1,0,113111,
20750,1096644_20221211,3,1,113112,
20750,1096645_20221211,3,0,113111,
20750,1096646_20221211,3,1,113110,
20751,1096647_20221211,58,0,87299,
20751,1096648_20221211,58,1,87298,
20751,1096649_20230101,3,0,87299,
20751,1096650_20221211,3,0,87299,
20751,1096651_20221211,3,1,87298,
20751,1096652_20221212,3,1,87298,
20751,1096653_20221211,3,0,87299,
20751,1096654_20221211,3,1,87298,
20752,1096655_20230101,1,0,113114,
20752,1096656_20230101,1,1,87301,
20752,1096657_20221211,3,0,113114,
20752,1096658_20221211,3,1,87301,
20752,1096659_20230101,1,0,113114,
20752,1096660_20230101,1,1,87301,
20753,1096661_20221211,263,0,76198,
20753,1096662_20221211,263,1,117461,
20753,1096665_20221211,263,0,76198,
20753,1096666_20221211,263,1,117461,
20754,1096667_20221211,1,0,112747,
20754,1096668_20221211,3,1,117462,
20754,1096669_20221211,3,0,112747,
20754,1096670_20221211,1,1,117462,
20755,1096671_20221211,263,0,76200,
20755,1096672_20221212,59,1,127604,
20755,1096674_20221211,3,0,76200,
20755,1096675_20221211,3,0,76200,
20755,1096676_20221211,3,0,76200,
20755,1096677_20221211,3,0,76200,
20755,1096678_20221212,3,1,127604,
20755,1096679_20221212,3,1,127604,
20755,1096680_20221211,263,0,76200,
20755,1096681_20221212,263,1,127604,
20755,1096682_20221211,3,0,76200,
20755,1096683_20221212,3,1,127604,
20756,1096685_20221211,1,0,99222,
20756,1096687_20221211,3,0,99222,
20756,1096689_20221211,3,0,99222,
20756,1096692_20230101,1,0,99222,
20757,1096705_20221211,1,0,118008,
20757,1096706_20221212,1,1,127607,
20757,1096707_20221212,1,0,118008,
20757,1096708_20221212,1,1,127607,
20758,1096709_20221211,3,0,112751,
20758,1096710_20230107,3,1,104795,
20758,1096711_20221211,3,0,112751,
20758,1096712_20221211,3,0,112751,
20758,1096713_20230107,3,1,104795,
20758,1096714_20221211,3,0,112751,
20758,1096715_20230107,3,1,104795,
20759,1096716_20230101,1,0,87369,
20759,1096717_20230101,1,1,87307,
20759,1096718_20221211,3,0,87369,
20759,1096719_20221211,3,1,87307,
20759,1096720_20221211,3,1,87307,
20759,1096721_20230101,1,0,87369,
20759,1096722_20230101,1,1,87307,
20759,1096723_20221211,3,0,87369,
20759,1096724_20221211,3,1,87307,
20761,1096744_20221211,6,0,88599,
20761,1096745_20221211,6,0,88599,
20762,1096746_20221211,3,0,87385,
20762,1096747_20221211,3,1,88600,
20762,1096748_20221211,3,0,87385,
20765,1096749_20221212,59,1,114143,
20765,1096750_20221212,6,0,127616,
20765,1096751_20221211,6,1,114144,
2542,1188588_20230101,1,0,104904,
2544,1188589_20230101,3,1,104924,
2549,1188590_20230101,3,1,104943,
2549,1188591_20230101,1,0,72326,
2553,1188592_20230101,6,1,89716,
2516,1218402_20230101,6,0,71989,
2516,1218403_20230101,6,1,71988,
2516,1218404_20230101,3,1,71988,
2516,1218405_20230101,6,1,71988,
2516,1218406_20230101,6,0,71989,
2516,1218407_20230101,1,0,71989,
2518,1218408_20230101,3,0,72014,
2518,1218409_20230101,3,0,85477,
2519,1218410_20230101,3,0,102066,
2519,1218411_20230101,3,1,102069,
17467,1248286_20221225,37,1,62257,1
17495,1248287_20230117,6,0,130560,1
2079,1248292_20220516,3,0,90497,
2079,1248293_20220516,3,1,90498,
14695,1255640_20230113,58,1,129982,
1618,1255641_20221017,31,1,122345,
15414,1255643_20221211,158,1,91414,
1742,1255644_20220701,3,0,91422,
1742,1255645_20220701,6,0,53420,
1742,1255646_20220701,6,0,53420,
1742,1255647_20220701,6,0,53423,
1742,1255648_20211212,10,0,53417,
1742,1255649_20220701,6,0,53420,
1742,1255650_20220701,1,0,53422,
1742,1255651_20211212,6,0,91426,
1742,1255652_20220701,10,0,53422,
1742,1255653_20220701,6,0,53420,
1746,1255654_20221211,6,1,53460,
1746,1255655_20211212,6,0,91428,
1782,1255656_20220403,24,0,103972,
12766,1255657_20211212,6,1,91434,
12766,1255658_20211212,6,0,91435,
1792,1255659_20211212,6,0,54038,
20695,1255660_20230117,7,0,131233,
16161,1255662_20221211,6,1,62606,
16468,1255663_20221211,6,0,62713,
1149,1255664_20221211,56,1,63180,
1149,1255665_20221211,59,1,63180,
1149,1255666_20221211,59,0,63183,
1149,1255667_20221211,59,1,63189,
1149,1255668_20221211,10,0,111059,
1149,1255669_20221211,7,0,111059,
1174,1255670_20221211,7,0,63598,
1194,1255671_20221211,3,0,80693,
1194,1255672_20221211,3,1,80690,
20762,1294025_20221211,6,0,87385,
17475,1301204_20230117,304,0,130609,
18805,1303415_20221211,3,1,59886,
18805,1303416_20221211,3,0,59887,
17464,1303520_20221211,37,0,62216,1
17499,1303521_20221211,6,0,83002,1
17535,1303522_20221211,6,0,64494,
20748,1403297_20221212,6,0,113974,
20750,1403300_20221211,3,0,113111,
20750,1403301_20221211,3,1,113110,
20750,1403302_20221211,3,0,113111,
20750,1403303_20221211,3,1,113110,
20764,1403304_20221212,1,1,127628,
20764,1403305_20221212,3,0,76227,
20764,1403306_20221212,3,1,127628,
20764,1403307_20221212,1,0,127632,
20764,1403308_20221212,1,1,76222,
20764,1403309_20221212,6,0,127632,
20764,1403310_20221212,6,1,76222,
20764,1403311_20221212,1,0,127632,
20764,1403312_20221212,3,1,76222,
20764,1403313_20230101,1,0,127632,
20764,1403314_20221212,3,1,127628,
20764,1403315_20221212,3,0,127633,
20764,1403316_20221212,10,0,76227,
20764,1403317_20221212,10,1,127628,
20764,1403318_20221212,10,1,127628,
2417,1409164_20230101,3,0,119868,
2426,1409165_20230101,16,1,119939,
2426,1409166_20230101,16,0,119940,
2431,1409167_20230107,56,0,126939,
2479,1409168_20230101,10,1,96339,
2511,1409169_20230101,6,0,104612,
2520,1409170_20230101,3,0,96342,
2520,1409171_20230101,3,1,96343,
2551,1409172_20230101,10,1,104953,
1540,1410179_20230109,146,1,122337,
1572,1410184_20211212,6,1,51241,
1622,1410185_20221017,56,0,122410,
1622,1410186_20221017,10,1,122413,
1622,1410187_20221017,56,1,122411,
1622,1410188_20221017,10,0,122410,
1622,1410189_20221017,56,0,122410,
1622,1410190_20221017,10,0,122410,
1622,1410191_20221017,56,0,122410,
1622,1410192_20221017,56,0,122410,
1622,1410193_20221225,10,0,122410,
1622,1410194_20221017,10,0,122410,
1622,1410195_20221017,10,0,122410,
1622,1410196_20221017,7,0,122410,
1623,1410197_20221225,56,0,122414,
1625,1410198_20221017,56,1,122418,
1625,1410199_20221017,3,0,122419,
1625,1410200_20221017,56,1,122418,
1625,1410201_20221017,3,1,122418,
21241,1410202_20230102,1,0,122422,
15416,1410203_20230113,10,1,130014,
15416,1410204_20221017,3,0,122439,
15416,1410205_20211212,6,0,96396,
15416,1410206_20230113,10,1,130014,
15416,1410207_20230113,10,0,130039,
1637,1410208_20221017,6,0,122569,
1637,1410209_20221017,6,0,122582,
1643,1410210_20221017,3,1,122709,
1649,1410211_20221017,6,0,122769,
1656,1410212_20221017,3,1,123709,
1677,1410213_20211212,3,0,52500,
1698,1410214_20211214,3,1,52761,
1698,1410215_20211214,3,0,96432,
1698,1410216_20230102,6,1,96433,
1707,1410217_20211212,26,0,52841,
1714,1410218_20221017,3,1,122961,
1717,1410219_20221211,3,1,77519,
1717,1410220_20221211,56,1,77519,
1717,1410221_20221211,7,1,96435,
1717,1410222_20221211,56,0,77132,
1717,1410223_20221211,7,0,77132,
1726,1410224_20220701,59,1,53058,
1753,1410225_20211212,59,0,53606,
1911,1410226_20221017,24,0,123199,
20364,1410227_20221017,10,0,123206,
1793,1410228_20221017,10,1,123008,
59,1483896_20230117,9,1,130706,
60,1483897_20221211,4,1,118335,
60,1483898_20230116,14,0,130155,
60,1483899_20221211,18,1,118335,
60,1483900_20230116,14,0,130155,
60,1483901_20221227,1,1,118335,
60,1483902_20230116,9,0,130155,
60,1483903_20221225,11,1,118335,
60,1483904_20230116,4,0,130155,
60,1483905_20221211,9,1,118335,
60,1483906_20230116,19,0,130155,
60,1483907_20221211,14,1,118335,
60,1483908_20230116,3,0,130155,
60,1483909_20221211,9,1,118335,
60,1483910_20230116,18,0,130155,
60,1483911_20221211,3,1,118335,
60,1483912_20230116,3,0,130155,
71,1483913_20230116,9,1,130224,
17447,1483914_20221211,21,1,96910,1
17447,1483915_20221211,21,0,96911,1
17447,1483916_20221211,21,1,96910,1
17447,1483917_20221211,21,0,96911,1
17447,1483918_20221211,21,1,96910,1
17086,1483919_20221211,12,1,104717,1
17086,1483920_20221211,6,0,62847,1
17086,1483921_20221211,6,1,104722,1
1182,1483922_20221211,3,1,63725,
17562,1483923_20221211,3,1,96914,
17562,1483924_20221211,3,1,96915,
17564,1483925_20221211,3,0,96916,
17564,1483926_20221211,3,0,96917,
17594,1483927_20221211,13,1,64465,
17598,1483928_20230116,12,0,130307,
17598,1483929_20230116,11,0,130307,
17630,1483931_20221211,3,1,67380,
19223,1483936_20221211,10,1,126767,1
971,1483961_20230102,7,1,128128,
971,1483962_20221211,58,0,57133,
1282,1485051_20230109,3,0,110713,
1282,1485052_20230101,3,0,110710,
12489,1485053_20221211,21,0,48230,
12489,1485054_20221211,21,1,48229,
12489,1485055_20221211,10,0,48230,
1313,1485056_20230109,16,1,97342,
1318,1485057_20230113,16,0,129553,
1326,1485060_20230109,24,0,48454,
1420,1485061_20230109,6,1,97374,
1420,1485062_20221211,6,0,97375,
795,1492507_20221211,6,0,125612,
822,1492508_20221211,3,0,125894,
824,1492509_20221211,6,0,96997,
827,1492510_20221211,6,1,125961,
864,1492511_20221211,7,1,55962,
866,1492512_20221211,56,0,55971,
866,1492513_20221211,1,0,55971,
867,1492514_20221211,1,0,55977,
867,1492515_20221211,1,1,55976,
2787,1492516_20221211,6,1,124148,
2787,1492517_20230103,3,0,128523,
890,1492518_20221211,59,0,124154,
899,1492519_20230103,6,1,128723,
963,1492520_20230102,6,1,128107,
995,1492521_20221211,59,1,57383,
997,1492522_20230109,16,0,129095,
997,1492523_20230109,26,0,129096,
997,1492524_20221211,26,1,97068,
998,1492525_20230109,3,0,129097,
998,1492527_20230109,10,0,129097,
998,1492528_20221211,10,1,109277,
998,1492529_20221211,26,1,109277,
998,1492530_20221211,3,1,109277,
999,1492531_20230110,3,0,129384,
999,1492532_20221211,3,1,97072,
999,1492533_20230109,3,0,129100,
999,1492534_20221211,3,1,97074,
999,1492535_20230109,3,0,129100,
999,1492536_20221211,1,1,97074,
999,1492537_20230109,3,0,129100,
999,1492538_20221211,3,1,97072,
999,1492539_20230109,6,0,129101,
999,1492540_20221211,1,1,97074,
999,1492541_20230109,6,0,129103,
999,1492542_20221211,56,1,97074,
999,1492543_20221211,3,1,97074,
999,1492544_20230109,59,0,129104,
999,1492545_20221211,10,1,97074,
999,1492546_20230109,3,0,129103,
999,1492547_20221211,3,1,97074,
999,1492548_20230109,10,0,129100,
999,1492549_20221211,1,1,97074,
999,1492550_20230109,3,0,129100,
999,1492551_20221211,3,1,97072,
999,1492552_20230109,3,0,129103,
999,1492553_20230109,58,0,129100,
999,1492554_20221211,1,1,97074,
999,1492555_20230109,10,0,129100,
999,1492556_20221211,3,1,97074,
999,1492557_20230109,6,0,129101,
999,1492558_20221211,3,1,97074,
999,1492559_20230109,3,0,129100,
999,1492560_20221211,3,1,98670,
999,1492561_20230109,3,0,129103,
999,1492562_20221211,10,1,98671,
999,1492563_20230109,10,0,129100,
999,1492564_20221211,3,1,97074,
999,1492565_20221211,59,1,97081,
999,1492566_20230109,3,0,129105,
999,1492567_20221211,6,1,98672,
